Id,Infomap
436154,10955
59726,4518
319939,113
108123,54
148374,110
375898,6794
355833,646
105580,10956
13059,10956
402968,78
185654,1054
36828,1335
414206,17
321868,187
256497,71
74881,5985
54667,15
166101,10957
375564,10957
15231,1410
302032,17
135693,6
206619,10958
304940,10958
275787,203
423022,17
260469,108
372466,1
290688,10959
308733,10959
70256,17
6749,6999
55035,155
186042,52
148628,52
302476,108
121001,1250
431184,10960
434832,26
136099,67
310690,48
361400,756
308664,17
222153,272
307161,1840
128023,39
23796,111
262668,17
331819,17
91715,826
47571,154
360424,10180
343280,2703
13528,6616
185617,560
108925,19
40348,4585
456391,68
303529,110
180808,237
388169,966
114845,2140
214895,2140
128993,108
142895,2001
81097,1272
65289,54
52852,4002
266196,257
288559,108
120870,1720
11959,50
75821,148
15571,254
306682,701
52094,10961
125982,10961
17267,10962
28236,10962
103095,17
66700,127
437734,3530
336260,4
194932,252
397322,406
100282,439
194710,10963
166469,10963
302200,520
58672,1178
315802,797
32473,31
253561,9468
230551,2064
219448,925
916,10964
24987,10964
359123,3637
76806,10965
147534,10965
171603,816
125891,7264
204528,10966
78924,192
396769,17
413018,619
218369,2676
158738,10967
16491,26
368294,2711
95817,10968
110686,10968
14541,3437
8639,2474
242569,127
138141,560
58847,4541
215952,6962
239925,17
178753,218
172071,216
304237,339
302815,76
90423,218
304056,204
430612,54
268259,10969
2680,10969
149847,110
256693,17
109323,30
12515,10970
377232,10971
138853,10971
192075,6137
103644,133
49404,10972
221148,10972
37445,10973
134150,10973
241298,218
152946,966
454231,2355
99548,10974
39996,10974
17590,230
307800,1762
316459,167
68309,10975
185288,10975
228674,443
40306,285
96122,1440
100139,231
56881,252
146103,3695
108202,69
309365,69
179251,17
224458,173
195050,108
362887,233
283819,1052
275232,10976
275233,10976
161878,17
5899,110
70536,1285
220635,10977
54280,10977
36804,912
179445,10169
2066,10169
430129,69
220592,7392
126465,1274
295540,162
249914,1197
96514,6309
77291,1890
81364,10978
7275,10978
455400,0
113161,154
275170,4707
36268,26
394411,10979
394845,10979
138297,701
146213,196
197700,8441
358385,508
410899,1
41154,17
292480,6998
339349,10980
42273,10980
182761,589
380498,1639
388288,133
95738,69
3888,1810
117239,820
61439,169
150711,1929
92309,4907
354080,2892
407704,108
38257,4092
136401,69
185383,10981
419144,10981
137055,193
57077,494
115546,4588
439099,196
116100,153
403358,17
302247,17
411682,17
217883,38
222429,0
135234,342
150247,3855
450372,108
147575,6773
145237,69
129685,154
156497,153
452087,108
190769,68
254904,746
75508,169
334472,1450
24858,975
285475,158
24997,849
116419,899
39200,108
88843,48
446683,17
314196,157
404825,54
16423,5287
166873,1043
126140,849
271926,8970
36427,561
432828,42
61272,10982
61267,10982
90825,880
72193,126
352524,1086
366817,10983
27858,10983
453927,546
295159,1142
319931,31
346791,7044
24395,2609
48532,9340
136488,2364
119074,173
44109,275
342465,936
113399,3051
76795,72
67005,3094
178182,1401
320922,4917
238865,17
209485,488
40822,4441
7942,4441
344778,78
442506,127
81470,153
124458,403
59498,1903
423471,3744
192080,2466
202099,3379
64069,17
222091,17
137617,17
16804,210
77984,609
237462,10984
350170,371
30092,10985
18481,10985
408440,35
139236,2151
356258,17
15158,899
115559,10986
313752,277
199433,69
59200,38
87775,34
347997,69
214106,2571
151809,1010
158594,830
285385,10987
94252,2428
36876,463
243811,17
42663,58
273927,218
107267,0
421458,277
143258,4004
34288,1343
81880,2734
216740,26
246003,42
48840,107
309013,216
53954,17
206529,1052
261229,26
316740,464
60234,26
24025,257
146886,10988
31695,10988
8275,2399
278241,393
121993,210
331799,6
367950,68
232237,1051
205691,10989
182127,10989
303771,69
36036,560
628,3212
54389,3819
321628,12
32406,767
2609,2967
271400,2867
256492,108
212425,162
330734,68
246974,113
79097,508
217376,10990
217375,10990
7343,17
132329,1740
57586,443
44016,1894
33371,38
307982,6330
99360,6
137466,17
185338,10991
39240,10991
182975,10992
19065,10992
359458,7794
267549,10993
146218,10993
197501,26
438583,192
102807,218
200943,9691
288369,1142
40037,7861
223611,3954
380877,108
160647,10994
18024,10994
291945,514
17024,5114
277933,218
389214,607
37989,817
11614,17
441706,1726
187107,116
262523,31
6611,1049
155784,7
130761,5489
225954,17
167193,676
174273,133
127920,8196
83304,540
161802,255
230134,17
240748,193
370769,10995
15480,10995
1218,10996
120608,10996
128257,2974
279606,5492
429370,187
27768,54
57328,5253
112741,42
407423,20
32591,584
263899,4
371943,17
58436,155
314048,570
33171,108
17613,4341
138877,449
354964,3700
341055,10997
399326,4863
349020,621
448634,790
341850,3782
372140,69
421119,314
233877,315
413349,2357
205628,67
48597,10998
126205,10998
208065,1000
249026,382
295770,3389
29280,5961
239712,1785
37447,1221
242363,1020
313274,26
312454,2925
11556,1530
17971,1055
264426,421
47481,26
208427,386
131647,2342
308946,17
46004,143
265197,613
390296,17
37300,10999
20056,10999
144487,4
190559,11000
26932,11000
341995,108
41152,1486
334683,3051
298450,6482
37221,6482
158296,17
150844,85
255830,3884
60694,3062
383928,26
243025,6
202944,695
137209,26
87870,1061
134147,11001
14220,11001
400952,448
258618,11002
114301,11002
271556,697
332549,7902
305471,108
311237,22
206014,1784
55401,11003
432841,406
266808,108
18882,249
203498,169
73779,448
64703,154
16514,553
375187,520
131692,11004
114657,11004
207706,8467
151848,2413
235901,487
355360,39
338231,17
266274,17
84222,249
107341,1020
57429,339
454802,132
200190,116
186414,150
172221,11005
234020,11005
103484,68
335607,6164
152123,534
368842,52
48279,11006
39041,11006
141154,1123
226698,15
434675,627
273712,324
154233,66
176638,26
157165,502
47446,11007
211598,11007
35868,90
275103,108
73295,17
159806,7550
85831,344
187989,35
16649,17
285892,109
432205,17
437166,255
304717,1028
400676,0
34120,487
196097,5938
222200,5195
21019,3470
159626,4
38137,653
180149,3989
376698,11008
361693,11008
432835,60
157847,358
206427,358
126662,411
127573,38
153500,586
452155,54
140034,3581
34100,11009
34099,11009
13802,243
118247,3181
19841,783
408555,4
100563,421
363646,553
114723,443
351229,10026
152409,169
63890,11010
262862,1816
250622,611
71723,3900
383245,108
179082,1136
452428,2481
435039,167
436105,108
42162,3985
108875,69
335059,1346
54028,405
406741,1397
82020,404
170799,39
308038,69
245935,11011
54577,11011
116529,5698
428207,346
314536,5698
160347,54
200780,187
85516,108
128756,3170
253447,167
412147,354
30990,9981
127304,2999
179343,66
446079,6
244399,166
78735,654
129173,4285
300974,17
280123,78
368034,2421
224037,68
87363,1788
56388,11012
16277,438
236194,11013
236195,11013
81995,11014
194051,11014
378659,115
209594,11015
42769,2151
348896,1741
67166,26
89386,237
234528,218
416483,54
152029,108
158435,382
272652,167
354401,1400
24502,2765
167900,1242
80509,257
76826,4759
6803,8804
306044,1692
430777,622
329163,17
90663,8411
178510,385
313881,816
309199,17
228557,69
124008,17
33919,1574
267788,7489
168339,1524
289379,127
76250,915
350105,11016
194821,11016
287884,11017
254508,11017
49103,2481
136544,4863
136546,4863
48794,7827
356829,1369
300715,11018
320380,11018
4096,218
16652,2386
419063,17
76807,11019
2462,11019
235357,108
37,9660
204536,54
231826,3164
216990,9804
331622,9911
160796,11020
84121,11020
128567,1
65674,9022
27726,820
138456,277
427439,69
46521,647
40343,2980
127617,11021
129230,11021
327401,52
144948,405
171531,4635
247007,11022
420890,68
232913,566
229883,11023
46629,154
20035,38
41560,11024
8547,11024
104109,4922
202320,4922
365134,52
19568,318
339941,196
182806,17
255897,11025
417202,11026
367407,11026
272425,676
89203,11027
72962,11027
220158,61
369631,11028
369633,11028
256381,258
388249,127
426387,0
348431,4
166506,371
68629,61
76756,442
428057,108
161186,784
425179,12
57808,7698
276901,388
84964,218
149281,71
181564,169
44891,17
233399,196
296707,693
98575,1263
73427,11029
228694,11029
273775,4025
428797,169
171142,26
130086,1531
277300,169
134898,1882
425582,403
68832,17
202946,1266
266876,17
35338,10050
221836,11030
231209,11030
90270,17
270457,8101
387910,15
88896,11031
7262,11031
454129,71
3783,10721
214181,69
152387,153
78012,68
381522,139
351442,3470
71991,5329
436069,85
193109,42
225952,6936
284782,277
55223,2531
443538,6237
38529,10696
142755,1992
31297,108
200292,2165
45189,155
47570,26
110568,898
9867,973
45655,6599
120915,11032
120914,11032
245696,1266
20173,61
69561,4316
10979,17
195813,68
38738,1020
183509,11033
183515,11033
359769,11034
40318,11034
354219,31
32961,3408
142082,193
21502,9186
331467,790
7456,11035
19663,11035
135156,1229
201145,443
203982,110
212072,352
361397,150
207878,17
190262,11036
190263,11036
252843,3439
77602,35
371960,5140
397921,38
102551,646
348838,17
84396,10999
2352,196
282773,15
306691,30
223833,996
40851,17
373834,11037
314876,1840
455055,81
136582,518
3721,3321
34541,6299
266905,38
68954,1561
75552,1561
84867,560
340940,69
79821,4989
6691,235
433970,127
311973,11038
47833,11038
37986,815
355612,17
93076,62
161133,1127
119739,38
448406,3900
139819,731
133572,10747
219872,11039
59377,11039
50314,2079
172637,68
326642,443
198128,540
5200,2871
276004,11040
276005,11040
315569,329
276264,79
313102,6603
410931,108
268286,11041
268287,11041
28293,3571
54234,3042
140072,69
184552,4
387002,989
306120,17
285908,1864
42298,1274
248070,9959
181939,17
340591,566
363117,4823
225972,11042
135945,11042
130487,499
431244,45
112125,4320
54722,22
406854,0
146049,11043
8057,11043
147188,7
391457,167
318604,3905
178478,17
335121,39
94513,26
232595,11044
124047,11044
73163,3314
73159,3314
403455,54
403332,108
36009,38
335986,226
47906,12
269741,78
252169,69
447901,934
187859,820
411413,243
203538,862
304948,52
317400,393
20841,3550
51661,258
312883,11045
294654,11045
399158,11046
399159,11046
58569,17
408758,1394
166614,8876
134261,8876
179183,2420
331888,11047
336079,11047
25140,11048
16337,11048
123531,6
100850,7668
148738,38
93985,132
342750,597
161089,11049
451730,22
103762,71
334965,4663
340021,797
15520,231
14750,4
23518,139
200440,1247
36182,839
3327,851
24387,8703
425052,42
31346,459
258295,11050
113361,11050
69626,138
157452,197
81730,11051
52850,1613
64919,4511
37315,4768
311569,108
324100,11052
271129,11052
110029,11053
233702,11053
438090,38
308274,996
271262,1123
384830,42
160809,4347
329,10892
116321,405
347925,68
31332,4320
204561,11054
182980,11054
82303,591
59783,4075
360387,646
34130,3212
390302,69
82151,61
140055,524
162528,318
433914,26
254870,6429
137193,11055
17983,11055
35449,405
427908,2481
305850,108
297123,128
21297,218
380566,166
331268,130
153367,789
86487,218
409362,79
81895,5025
429109,61
227420,9049
187959,38
47195,67
247499,1020
65040,4270
433769,26
447405,11056
115356,746
76009,113
6383,2899
76229,2899
142320,69
73433,97
105284,68
132542,3744
155013,2113
348691,2017
280857,69
13495,523
8193,523
250750,513
28183,11057
8755,11057
2440,17
134300,109
132214,11058
83898,11058
216456,17
347663,1200
312034,1995
420130,69
1690,3212
240105,17
59939,39
284015,12
424605,1054
232567,952
337541,498
116510,2502
345009,11059
69634,11059
11351,249
162968,17
262799,1173
327405,11060
95910,11060
315612,2219
127869,17
126085,11061
51558,11061
145533,69
186755,230
437722,1056
102449,39
421238,3211
301269,1140
154306,2052
71999,11062
8797,11062
124280,1953
298148,69
454135,1525
386588,68
252304,1785
449712,108
85652,11063
155346,11063
92066,17
301752,169
377103,17
45459,1308
293325,488
343522,513
417275,61
66779,11064
55898,11064
109924,17
83503,7543
20565,8180
229404,3184
47780,254
85920,111
219951,487
222035,69
334616,26
370057,676
337951,233
23162,5760
75562,87
378156,7735
35367,7735
87127,2441
12599,11065
47658,11065
129325,54
81646,58
167809,17
418457,826
239931,11066
239934,11066
29125,17
301390,2832
100631,68
134102,109
106218,5150
124497,108
43030,20
86883,249
192169,45
95182,69
344779,78
270395,17
127447,431
89261,4
363831,4571
296082,4982
255023,4982
436562,498
118650,795
223594,193
12158,4659
349776,2703
124522,142
308467,17
7931,11067
152508,115
343241,392
122939,11068
126366,820
396091,127
32932,58
384088,108
9816,6172
48143,5335
4800,7615
240774,61
96922,242
74360,941
178660,17
27028,3297
313481,22
314427,45
127258,17
456542,3463
55211,1613
431002,0
53637,11069
142871,11069
110690,11070
69746,10318
147478,107
87850,11071
66881,11071
131140,15
331631,11072
264004,11072
5676,6225
30937,11073
33435,11073
422492,11074
297444,11075
297445,11075
221462,829
7613,10099
86703,203
17816,1519
38293,1519
99191,17
335054,8822
8346,69
406304,6
462,700
274033,17
356966,69
113509,607
283167,2054
368200,69
333838,11076
128295,17
98757,8360
248492,912
173219,42
310161,17
264220,2564
59875,11077
46453,11077
49247,11078
49246,11078
273440,529
82290,1771
358986,11079
291657,11079
559,836
123059,11080
55382,11080
455139,783
336483,61
8247,2399
30755,114
271108,108
380608,277
93157,2587
253021,17
143263,393
298963,536
41190,2375
96248,152
112339,17
84084,97
717,173
206098,2198
340355,324
407431,38
278476,11081
8395,11081
27384,10624
30611,1605
412897,61
90245,67
25117,11082
21376,11082
346623,448
165682,5616
432971,17
176488,17
365987,11083
417862,586
187087,3210
348464,6
380383,8722
120320,820
369307,107
426156,813
416756,11084
416755,11084
258142,113
4723,6089
38429,5288
164431,11085
5047,68
230784,622
427364,108
189151,11086
3790,11086
384102,485
168405,315
169836,107
446754,318
41571,2758
255416,17
342770,514
54812,7370
262608,498
239781,1919
68693,17
158100,771
288858,11087
115291,11087
175088,457
407398,22
40867,192
13568,86
261391,498
72946,858
282392,81
44934,153
38613,700
93712,237
276616,68
229721,133
281190,42
102206,42
2046,11088
26635,11088
51020,17
417008,133
260126,69
128723,1019
15624,11089
47345,11089
176473,6680
439955,966
395559,17
328190,69
322909,17
314431,395
408254,11090
221168,69
384555,11091
315281,11091
453236,1
89130,11092
89126,11092
342322,11093
85044,11093
235185,11094
235184,11094
322809,339
399940,69
58146,768
310979,11095
93960,11095
20558,1063
250776,386
120493,237
13155,17
12638,153
50259,203
308253,9253
55636,9253
184437,17
50536,2320
344398,479
276738,68
146205,17
54703,295
15645,10866
264613,11096
193009,11096
206507,35
78323,499
420697,108
367714,68
13453,17
57813,3443
169237,6223
412084,22
133321,272
9142,1221
453724,473
4463,6935
39248,529
35125,177
433215,54
415362,35
46333,449
14439,5482
272755,7398
75667,17
456561,2435
81835,498
317734,128
188125,1259
196432,344
310108,11097
381617,108
196012,5556
441457,118
66525,61
355504,26
163557,2876
365074,17
217161,11098
37826,11098
170713,26
220141,69
269628,2705
164663,11099
428090,11099
37272,401
81638,1455
84738,69
303541,3358
411699,7883
280821,12
325831,69
181988,38
65082,746
134309,9881
365408,68
293304,1889
406174,5732
395614,114
309097,504
225558,397
225610,160
77337,3930
233086,187
33331,589
289106,622
189861,2135
441208,54
208982,573
287057,456
171851,97
434248,1544
157344,17
161924,11100
364484,11100
83238,826
348749,1022
445431,503
42692,5079
237903,1650
18087,1650
105755,746
198237,457
24050,2829
219036,235
64482,238
2285,449
18433,9233
180520,862
435275,108
84397,1951
364150,514
220886,258
87135,3651
118939,342
129243,4
165641,1320
199473,344
216939,11101
286661,11101
29913,11102
146807,68
358499,1
114797,1190
10700,17
375428,6182
41618,934
138755,196
86969,339
42510,339
61777,975
421242,17
349620,11103
94373,11103
288036,160
324842,1127
373640,127
151722,3025
30880,749
398530,1304
12924,3655
125971,67
301179,304
370314,173
159347,277
341811,17
70413,6
127995,17
284580,68
38134,4292
191580,11104
220527,11104
25752,1178
311893,329
163274,486
87286,486
185193,236
347418,52
266729,68
355287,128
204063,727
8319,11105
41683,11105
181463,22
207241,5025
328116,68
123661,479
107451,218
394917,108
177589,533
254049,6
199062,162
14643,3300
303513,17
309182,339
409994,17
403330,38
113387,17
189058,22
228687,108
258071,69
222143,26
206465,2872
67671,8970
210010,71
149517,6938
49435,11106
349399,17
220001,2596
159929,9132
405131,646
233547,344
42747,11107
42728,11107
23084,8261
191763,68
19096,1820
103869,329
221210,11108
215053,11108
355466,710
1980,710
249238,68
242446,11109
294767,11109
433317,11110
177141,17
382745,1369
78838,464
263591,405
335047,705
330041,76
370135,2668
106821,9087
291530,244
15569,67
310443,6
63904,92
393164,1495
198569,68
181732,39
45870,2996
207111,1368
358648,31
114296,5986
48430,7
293696,52
353391,8172
377039,2494
141788,42
28529,42
394777,52
31181,17
225794,17
297591,1919
70946,1119
281753,68
222176,11111
222175,11111
201762,1048
221657,71
72274,8051
128594,1145
279928,1639
65596,4270
320064,646
88302,7766
236044,2113
149712,3223
397443,108
363430,31
106912,726
214024,233
127087,127
80351,17
431337,69
107272,254
99741,5222
33821,17
242661,9162
351377,179
148208,11112
70986,11112
300027,1725
172963,15
236440,382
279561,1054
144885,927
181104,17
83128,68
78007,695
192125,5720
91873,11113
7090,11113
360368,11114
448769,560
255919,11115
23991,11115
125774,58
58021,2490
88934,315
177914,1753
416182,1394
160098,1054
343386,150
135877,11116
135876,11116
21928,11117
168259,11117
191731,1426
130752,5025
197114,431
66425,1100
96559,1100
343146,6164
198696,4
149763,207
3279,701
230821,617
301900,395
151830,11118
141417,11118
19697,800
21960,800
122085,2447
316800,258
84580,7398
388183,11119
123135,11119
196741,487
73845,1397
373590,342
57038,383
112964,3681
286471,127
105500,11120
326795,11120
220904,11041
284025,2021
120811,95
228145,6722
245097,17
12772,42
200799,386
182520,17
431113,11121
431112,11121
154556,730
156837,17
114023,326
200000,69
138711,11122
260008,11122
131399,42
140990,2596
265692,3148
72143,184
225601,11123
72605,11123
22065,1196
67248,8318
256415,115
177455,218
190893,6579
209641,6579
25464,378
44918,8294
253185,69
376132,3541
246561,3488
188463,17
309565,588
210392,153
224246,52
126423,4863
43948,38
120362,69
363524,4763
202628,4763
285509,193
189301,5228
414403,6834
320888,97
126550,243
105892,17
73406,2866
179171,1738
324648,264
395724,108
37994,17
50672,1544
85692,11124
5920,11124
107289,10685
77334,5556
17346,4889
100160,69
373878,187
205626,11125
67397,11125
213993,218
112031,218
54304,218
7753,69
294507,622
17248,4903
41011,4903
162297,1568
221407,448
377462,78
154863,3900
340377,339
298011,17
150607,934
239555,193
425083,193
195294,62
9288,11126
397559,95
46052,95
351176,862
209904,695
277296,113
220438,15
338986,2550
446429,108
433884,66
126751,17
32718,17
243555,203
257207,42
309444,79
210082,2140
365155,2425
149328,38
39707,6250
412299,35
173134,2164
195680,4
383145,6
380847,54
269613,8251
160496,395
84650,11127
23404,11127
134864,169
411570,61
148745,11128
342980,35
364201,11129
364202,11129
391840,69
450292,1054
374933,11130
65660,11130
265990,2694
2390,1193
164387,1317
117814,919
119897,646
45312,8958
314394,45
210891,17
282042,78
310669,113
224169,11131
224168,11131
44991,826
158041,42
262092,746
319582,108
210908,26
158278,17
425528,1524
85393,11132
207561,11132
208959,69
442775,934
279979,4275
206458,579
37797,400
404827,1274
340173,11133
371562,11133
136386,17
377796,17
4838,26
88021,386
219120,17
110597,179
427987,108
70470,1512
197558,38
88614,0
82214,339
219933,38
374364,17
55492,1368
180080,17
169653,69
140310,622
239428,622
28527,8037
154700,2835
254308,813
76846,582
83394,1373
359544,570
220468,4356
427667,1226
191996,11134
30246,11134
55935,1901
164469,12
286735,6
344801,382
185404,42
305310,108
317651,17
358287,81
338381,11135
26555,11135
96929,8616
348404,78
95352,11136
224196,11136
268103,1213
46920,3522
90813,3522
278160,5047
76730,254
6395,304
19695,26
120463,42
181625,233
100401,17
247057,486
305515,1054
355218,17
240927,7366
186618,68
17938,2778
208300,17
196385,17
405583,277
388406,218
142864,17
154629,693
362529,2976
46979,371
368298,17
393777,17
316576,17
150857,6422
443605,26
394303,277
46302,2524
42189,11137
150534,11137
275849,2502
422066,11138
114514,11138
350293,17
313484,78
235727,66
232002,7439
121393,0
116670,6190
137237,9596
109626,395
69042,797
284021,2396
331553,1098
427806,11139
427805,11139
361660,4
233152,11140
51225,11140
23346,1812
23314,1812
174306,69
368016,11141
368017,11141
173894,918
374280,254
141722,4278
344070,324
96308,2651
149068,744
142840,744
118493,31
154497,31
99563,42
12008,11142
386719,52
2030,767
437155,17
419314,39
227159,11143
227158,11143
233819,11144
233820,11144
254263,2716
228991,68
167483,17
418334,61
450369,237
417284,52
78940,11145
421256,11145
356334,820
322201,11146
414584,11146
105967,6007
246021,185
400785,22
225300,69
89615,108
203441,127
120724,2325
199977,17
86897,17
407607,1075
340339,2694
102158,303
41665,1946
125411,4284
319904,17
368656,329
296762,11147
383123,11147
316604,133
133019,6640
241975,17
79439,5904
223870,11148
345881,11148
169501,110
151812,169
406120,9127
244426,11149
282260,45
68596,700
305493,10318
129189,69
245697,42
121217,1960
21985,1960
219923,11150
267589,11150
216536,11151
122305,11151
196053,235
453515,588
301310,5855
21048,8548
200067,42
340935,371
209425,646
126468,17
247414,487
394614,244
107711,852
428694,61
68392,11152
42711,11152
399668,393
445203,17
294344,2739
92785,1379
40684,7604
156225,647
425996,69
67262,862
47385,11153
49842,11153
211477,69
320945,1335
251729,11154
37073,11154
425257,617
80483,202
197757,26
405983,79
357505,45
311213,11155
311212,11155
108835,17
393938,173
408193,634
54353,839
201305,11156
232971,11156
38856,187
418070,162
74636,5917
301124,108
33407,26
22785,1652
418359,108
61954,24
204658,110
165274,2151
222484,31
275638,71
315371,17
252875,603
210137,69
262412,17
162866,4094
415896,31
174082,61
187883,11157
12539,1451
239639,67
237511,191
314650,573
216778,69
188629,607
222973,15
41902,4604
177266,254
427795,9021
252498,508
117105,1840
235033,1015
47491,941
442114,17
189491,546
58000,546
182957,339
54898,1079
345439,285
46098,2196
445336,1086
308989,1573
7631,7653
239681,2815
239876,83
261878,69
325199,68
42305,11158
83276,11158
158346,421
53270,11159
30857,11159
176744,61
306835,249
63005,3068
122278,258
3539,4683
233782,4864
192542,76
215491,162
376577,2204
92391,11160
17358,11160
188233,66
388524,6
387270,11161
127516,11161
63334,11162
15377,11162
448677,9473
171290,729
234090,31
139036,17
152143,11163
240806,17
20236,8051
237211,33
347117,1187
212492,196
262011,258
88375,8720
24937,2126
302368,622
217854,67
205624,6545
145516,11164
36251,11164
121743,17
200070,17
394313,68
386225,17
55669,277
194523,388
244425,11165
263322,11165
131059,231
90610,6
153497,17
284868,4114
127291,4114
348557,1018
32740,1151
66782,11064
258738,11166
13659,11166
176745,61
368549,69
155675,17
193466,216
317323,1550
246973,62
4567,6086
452035,17
324358,35
417831,11167
291852,11167
47644,10442
263479,1488
411235,11168
418175,11168
110433,5786
330492,17
122670,38
45107,510
251086,68
258830,6570
121161,11169
179278,11169
105447,2972
188921,115
431284,17
279272,342
220175,1378
170382,0
189415,10503
38292,611
227452,3184
40494,4050
236423,607
217996,11170
127356,11170
286777,359
136118,11171
68271,11171
167472,11172
233249,11172
235031,800
230441,20
147928,6075
376364,406
237073,994
272532,11173
197455,11174
30055,11174
83876,658
177540,26
50103,2193
442232,17
228324,11175
131529,11175
169128,17
98815,97
110445,169
146565,17
137621,17
155979,4136
390830,3112
254017,17
111917,68
8040,7
9694,5724
165898,646
29579,389
421819,35
347048,6175
17262,50
24171,654
161262,8158
14185,42
389983,67
338695,17
4955,11176
190674,117
202970,134
40926,382
299868,154
21658,1
135663,15
317012,11177
268676,11177
374590,5824
90211,2523
216349,5211
206655,26
134103,2809
447968,249
359454,108
28608,17
141574,162
163184,3327
68304,3327
343879,1785
37821,42
314775,127
189628,2465
11242,17
236129,63
218258,162
434905,11178
434906,11178
115620,7789
264159,17
210616,167
255963,6
112434,17
114659,252
144759,4
213579,17
299736,1432
211036,2906
146860,76
29104,912
359951,110
24941,11179
110757,11179
84031,26
342689,531
395896,203
304848,108
232205,1247
361148,1247
113540,60
76651,819
232805,17
90713,26
343393,0
203101,3744
376142,622
345293,108
425354,196
75086,11180
13751,11180
45210,1669
31485,38
145768,108
264098,38
122279,1142
166241,69
97888,1946
230680,573
124442,1
180056,17
166094,169
86438,65
153616,108
118957,169
112332,17
429728,26
430816,26
402626,570
187034,8754
330185,61
290435,1401
147468,17
408909,11181
408910,11181
316983,346
48813,258
171917,431
424787,66
171093,2579
119105,108
108320,5874
49411,11182
49442,11182
395406,39
109244,17
38017,2022
206769,11183
206770,11183
146899,1917
325130,7224
64544,7224
166624,243
300278,465
348381,164
207284,58
273676,378
188177,7482
51430,11184
200701,11184
22995,1345
148140,4268
281488,108
91559,3571
157937,7287
259073,3522
23373,258
66811,17
282879,3170
148640,693
370295,196
214233,11185
111364,11185
419118,17
132703,116
351590,116
260474,162
91116,11186
162337,11186
49950,218
50402,973
439106,108
157459,11187
244841,11187
372812,1266
330787,573
159100,196
343558,5238
224299,191
394002,11188
386435,11188
435893,17
303462,329
402106,169
429252,68
386915,746
393653,12
214529,11189
29441,11189
318895,6684
75830,6684
335955,54
173051,693
96482,42
213560,233
191600,4638
178071,17
2658,11190
180502,11191
180501,11191
130774,2189
3851,1945
207752,3440
302589,818
383103,69
77997,155
56961,16
381712,117
135899,386
167204,45
297930,26
407677,68
69469,602
238858,5400
195755,92
231725,54
166686,54
93449,11192
186937,11192
150736,11193
42999,11193
145610,36
359085,1177
368980,108
199811,11194
138347,11194
217315,11195
239552,584
151621,11196
194963,11196
345007,167
257783,9700
360922,72
218579,11197
159885,11197
218020,69
47115,2815
201196,584
26441,11198
14353,11198
340595,1198
37515,108
45008,9181
296442,108
161734,11199
36207,11199
387181,39
414844,19
20046,795
324281,11200
292783,11200
130035,5383
168177,68
71285,3952
370487,8663
34625,254
106873,11201
347633,1760
455419,2126
80717,11202
74136,11202
105921,17
51132,71
447744,134
4763,69
262833,42
165008,2864
25600,1339
37150,54
314000,181
427186,11203
317946,304
38792,98
40657,11204
23690,11204
203288,405
128016,196
120015,5997
279897,11205
127623,11205
157709,17
22360,42
121896,7
264549,1275
140576,38
436318,17
366493,1890
142016,8577
123602,2737
129714,2737
418441,38
350773,108
438146,69
104896,188
160616,11206
280662,11206
10580,1837
438915,17
95190,1323
297011,673
16218,54
57382,405
4236,2120
399463,38
172691,5025
96411,10727
57570,11207
115971,11207
401423,52
350276,275
83460,69
6899,11208
3379,11208
21030,824
384814,17
221172,1400
26372,17
27205,11209
1198,1488
287880,258
285415,22
5956,607
389761,393
46471,580
386469,1020
41672,60
210444,11210
7809,11210
171623,17
376849,2550
74620,790
171116,42
373835,11037
60070,585
126610,158
166752,729
97541,877
144960,69
164439,11211
10313,6417
355629,216
187267,24
305231,78
449937,61
101568,8043
267074,11212
107261,11212
346522,42
349076,127
220523,277
305229,78
109183,258
408986,38
80185,4
142887,11213
79424,11213
311160,4
335254,11214
69781,11214
275568,11215
72111,196
443459,143
394271,6
308290,17
78717,17
351585,448
49413,11216
76663,11216
278228,26
58529,9579
55714,1823
47552,1411
230819,3312
232847,218
286795,11217
286793,11217
117225,21
257740,11218
400545,11218
250831,4823
450658,17
174528,4511
391094,26
294594,0
112700,9119
288780,7313
203452,108
145108,17
83728,169
61183,5435
169790,277
41685,120
312502,162
313230,2465
394877,529
196764,1319
200103,3848
55674,692
24746,2468
193711,11219
165088,11219
431511,11220
219063,11220
193083,5957
36806,5957
83178,2502
68925,54
358100,17
359093,109
135380,108
406049,17
356597,17
41175,69
24723,1800
408090,11221
117306,11221
448155,35
324829,9950
33788,26
94884,4958
400320,2198
411835,3337
72789,393
385108,494
166488,11222
46958,11222
34854,8080
318102,17
217777,68
382470,546
25688,26
23375,504
452176,342
224211,69
104600,2899
237552,67
262783,11223
60744,11223
432762,1919
265468,403
92296,676
19749,421
148858,3432
22694,7432
2419,7432
63302,3987
20081,3987
65492,108
232290,69
84618,173
323411,290
346757,2
21683,617
132796,8081
26676,8081
79344,11224
135930,207
94217,17
35785,4
246178,69
171216,549
63829,2801
352968,6862
241896,4370
210407,69
87721,4396
94853,67
444817,108
363260,113
365743,109
136523,611
219813,26
212948,7132
189544,11225
132174,11225
67141,11226
41366,11227
12522,11227
177364,3436
90325,4197
162364,618
316650,17
22345,218
413834,1722
70303,167
14132,1193
171621,3566
13733,11228
166039,11229
166040,11229
146784,2460
151857,63
131735,68
193462,1020
119108,6355
195048,603
8454,6049
385913,17
31032,218
