Id,Louvaine
47568,43
342295,99
438123,19
126768,32
202225,31
247775,9
223557,138
227203,29
1989,29
171493,29
196935,1551
26391,6
142015,86
326284,119
404731,10
306567,7
410075,9
208741,38
46664,1240
116111,9
71335,126
137799,9
143319,31
367606,40
183693,129
9976,287
362633,9
402213,7
420415,98
237987,32
96892,9
391148,7
336108,4828
68687,4828
287779,21
54745,7
294375,38
26303,32
30943,4829
32544,4829
395041,13
249516,53
289133,119
276284,9
74834,28
130103,2
147240,31
164843,34
107338,40
77396,4830
77403,4830
56457,4831
288807,59
247654,9
27414,17
364182,9
91165,29
417334,7
246093,4832
254367,4832
95225,157
434166,28
320256,26
330680,19
266427,4833
71696,4833
222831,9
19594,9
204506,56
14411,32
29693,32
82091,9
215778,56
80328,32
24967,10
53774,28
75722,28
5911,4
360,4
402725,9
136840,6
83714,379
283670,11
315120,56
88491,31
310032,9
67921,31
49998,46
7894,9
54731,9
129444,40
96222,337
175552,7
194497,22
301126,9
374156,99
283825,10
232546,4834
161330,4834
398911,31
224152,4835
258687,4835
3907,4836
219024,4836
371161,4403
248392,32
340098,167
65069,2
92862,38
432935,51
234230,14
28060,126
159542,22
331481,9
89444,10
190622,4837
177131,4837
346737,51
167746,11
355202,32
319947,88
389711,2
83082,101
3106,32
6164,9
75436,9
411533,41
76813,48
1013,9
75797,9
232232,19
211908,4838
45326,4838
176582,28
399231,44
386273,28
285804,32
2314,21
55074,32
288019,9
13893,22
354962,10
356361,71
128799,10
83567,4839
61489,4839
150366,86
88713,22
10134,4840
10383,4840
197981,9
126568,9
14216,4841
50627,4841
125323,4842
53981,4842
138296,11
17362,4843
85495,44
226545,3367
45310,0
156799,1824
380801,40
219553,4844
219550,4844
4864,22
254777,131
288759,31
413717,31
102265,46
255136,111
388444,21
211155,4845
240186,4845
415628,40
440447,18
287009,9
344645,49
98143,67
304594,4
416886,13
411114,41
356843,99
19229,4846
41269,4846
118,32
64479,2
9001,63
194719,15
9131,131
121070,592
159963,43
83381,43
113623,55
90854,11
138914,4847
248940,4847
23385,10
282394,69
330249,129
136968,9
364347,10
73350,10
165469,51
234024,31
82882,17
215989,198
323011,125
233140,22
249782,174
396953,53
130024,32
57106,21
101971,9
16824,9
374671,1804
189445,1363
420512,14
188591,78
88839,2
92821,7
97183,88
235204,32
264609,129
215804,299
284776,40
439028,32
363918,86
413139,4848
110000,4848
209112,25
154842,25
231947,51
266708,2
94273,4849
76908,4849
67074,15
261627,7
244996,145
179750,1261
100640,13
349025,13
140934,55
433475,10
280774,1
448276,34
285510,139
37722,51
299971,4850
201218,4850
316125,4851
130047,4851
78418,10
139349,19
290253,4852
305355,4852
154179,2
37551,4853
103862,4853
59327,0
190252,69
138002,139
445661,2686
254958,40
340237,88
211942,4854
333292,4854
183060,41
88821,19
120866,131
67809,55
46838,56
427014,46
130926,859
204513,51
8410,51
281671,31
248487,11
55634,32
12900,32
153003,9
106399,9
166159,32
126956,2
3576,9
227236,101
212169,31
409881,88
169335,46
413165,9
378160,138
249631,79
149634,44
117177,9
20298,10
353782,31
23028,31
286818,2
55989,989
42994,9
13101,14
399645,9
109348,299
162223,4855
162225,4855
127967,7
43269,32
380253,86
319565,51
330735,2
313061,2
273780,10
43925,2
171346,71
265090,32
453683,86
436433,10
11484,1
33620,9
40486,19
372289,19
141439,9
321815,11
194098,7
258014,7
239264,55
13838,31
208625,4856
8461,4856
204472,29
62519,29
128120,7
342914,7
112309,1947
78054,9
351356,2
144191,22
333037,4857
339185,4857
23498,70
428124,9
34925,2636
305860,9
351285,50
310021,9
196346,51
384892,7
387430,9
232717,99
410266,167
83094,31
366126,9
292366,9
141826,19
85295,19
407759,7
246520,38
58087,7
110322,4858
122714,4858
432534,44
11338,44
88682,4859
11382,4859
1186,49
212295,22
133781,22
128753,48
349484,4860
180798,40
298164,9
65429,78
127890,42
140238,9
111438,4
312754,45
93295,51
15421,22
107891,63
212994,198
50469,4861
50465,4861
433656,86
59982,2
90574,2
277365,32
428970,7
23838,9
247709,40
156643,4862
156642,4862
10273,32
158344,32
64812,6
40974,94
24657,1805
267731,31
390633,111
364220,101
287522,43
177620,361
89188,361
315467,88
408680,4863
302770,4863
83339,7
101228,9
112474,22
450911,717
241374,10
205138,4
17285,4864
36453,4864
445353,9
5836,32
354305,42
1829,46
11019,46
65466,86
404957,28
411088,111
7467,51
239161,31
154224,9
292483,138
103658,4865
377564,22
384793,96
318019,32
73054,126
175349,32
216951,53
139698,7
328841,51
413141,9
39786,31
347524,4866
21522,4866
11047,4867
67260,4867
254789,28
181147,29
431759,32
86234,19
41721,56
164813,4868
248166,4868
43210,198
140983,42
112187,49
120078,9
241204,32
135050,32
242723,31
70008,57
55377,57
56179,21
101197,2
228908,41
76873,4869
55025,4869
53483,7
367332,44
401188,32
138580,21
251794,19
222231,31
234335,51
290114,7
333645,7
388699,4870
388700,4870
82678,55
79957,4871
31218,4871
125271,139
61939,2142
85657,56
131999,19
104651,7
259562,4872
85266,4872
68617,4873
317355,22
319431,167
51816,2
261021,88
95105,63
367139,19
342482,2
268298,40
38046,40
297019,10
128717,10
38229,1998
110806,79
80711,7
42272,4874
49574,4874
37337,10
107208,29
153321,2
223549,40
171171,126
221641,44
11337,44
344759,9
263926,32
157828,31
130175,96
51129,32
65796,9
16366,55
146171,1
60167,2
278433,1
150715,9
9881,62
50684,34
62824,34
117570,32
35767,9
5406,9
343739,9
306173,4875
142609,4875
232583,4876
357697,4876
215355,4877
144377,4877
433383,45
285080,4852
77904,1641
10701,1641
406739,26
124139,2
122612,14
14886,31
8457,49
166932,31
298155,78
83287,22
83284,22
126179,96
145201,10
268612,10
289936,1
297463,46
31737,2
395651,29
336846,13
220118,9
344928,4878
377200,2
96945,0
264617,7
52291,44
430371,9
183241,4879
128237,31
261997,4880
122472,4880
91934,25
90842,25
423611,7
321728,4881
212383,28
436950,46
40864,22
37741,51
160303,7
224639,41
282641,31
63651,31
286353,21
163788,9
125331,7
452468,14
177752,40
269136,22
174393,10
65317,4882
111540,4882
231175,32
122877,32
80944,38
96013,9
342498,7
161743,4883
16746,4883
26692,9
264369,40
44211,4884
44213,4884
180589,620
156429,445
44794,4885
83015,19
192969,67
121018,51
245827,51
270419,1
291855,9
398749,7
135121,9
438027,41
431210,90
451840,31
46484,32
138447,46
311418,250
55951,250
266935,4886
266937,4886
329350,32
218156,4887
33556,4887
351130,31
213207,250
127312,63
434756,4888
137573,49
402752,31
323648,4889
2495,4889
317958,67
185829,9
184735,4890
198598,4890
146260,9
384036,4
64744,19
219216,111
73992,7
314746,2
5178,1
34651,7
52891,67
118219,98
304213,32
192025,4891
11765,3660
96269,78
25201,1755
282483,49
146924,1
23309,51
16446,63
376487,19
101737,307
2048,42
215954,32
150973,2
338596,4
105086,4892
17017,4892
136736,26
165429,167
328942,9
101174,9
62559,40
146059,40
47201,19
257270,21
289778,44
60356,63
134435,4893
75796,4893
444141,31
1759,79
22937,31
285554,34
426012,1
419184,129
51479,22
62709,63
236706,31
276046,174
22636,1995
79209,31
280129,50
391572,99
234886,31
192278,10
3472,10
414188,22
162855,79
320875,3904
258036,63
208502,1
219310,1
139813,42
188277,56
338539,3328
201107,22
59825,67
349909,9
203588,174
15995,174
16186,1909
96570,678
5443,32
202798,90
223544,28
216271,55
378964,9
450757,63
26961,48
10561,19
309493,32
75563,174
129495,31
267665,2136
249616,1
22918,44
96121,7
171649,11
429164,99
107842,9
108900,4638
450718,41
143912,9
154259,19
143796,145
366340,7
361288,34
139390,14
414149,14
274454,28
202711,31
165867,145
293464,1047
445790,2
13056,19
414592,7
28975,44
423173,44
93204,11
89660,4894
307536,4894
11388,31
7170,4895
7169,4895
322010,7
108360,7
176681,66
361491,38
308927,32
277636,2147
64966,9
132583,28
138844,167
95402,91
33673,29
180475,22
21178,4896
145215,4896
7190,4897
7142,4897
171741,42
193491,7
191954,32
166854,111
347632,217
52760,32
190974,46
198235,51
38979,51
422330,53
156149,9
19102,22
179225,14
261018,31
79901,62
248213,28
92221,49
412907,32
17410,4898
3667,4898
387951,46
381352,4899
327346,4900
117421,4900
268589,10
349798,32
72783,7
398012,7
270833,32
44336,63
144344,37
397284,28
152442,147
365180,17
334357,4901
334358,4901
62862,88
326683,9
130722,32
175328,1191
82162,0
372130,2
230252,29
6214,32
276543,90
407071,9
415380,26
336046,63
159527,29
87197,2
91510,59
288854,9
334162,32
240741,129
168369,119
52599,174
130365,2
56782,2
58253,4902
14194,4902
122570,40
65700,167
431366,254
76620,40
83810,9
166836,32
155097,4903
34689,4903
379631,63
159590,2
247733,28
245867,2073
209346,250
322128,4904
97214,4904
273427,31
177747,9
83794,7
241890,6
126424,22
22377,174
138547,174
57560,32
303899,90
407756,29
98326,90
39948,42
58848,19
245763,26
359275,7
291372,40
56561,4905
222255,4905
65512,167
175859,22
259431,4906
267986,31
122020,28
79114,7
56611,9
161612,42
151308,2
130442,17
410255,9
348994,0
171869,9
126182,63
155507,31
296134,51
403107,40
395407,9
196900,101
26728,101
363000,4907
362999,4907
75409,31
170661,31
148941,4908
195406,4908
26172,11
76916,31
217476,31
149002,958
183626,3847
429899,4909
256332,4909
268427,99
372536,88
267297,40
96459,41
141831,9
208682,17
137247,22
231942,43
370624,26
331513,32
58961,63
410138,86
8737,14
339939,13
154907,19
208962,31
41530,138
357225,7
60351,57
343145,7
353400,4910
167961,4910
71610,2
53880,4911
142890,4911
297209,7
30689,7
49831,595
415344,10
170851,307
139746,307
199626,17
331056,9
432490,98
236269,32
252858,806
254678,32
135483,9
217209,46
425671,145
33941,40
219716,4912
89525,4912
284037,2570
187810,646
76176,4913
90466,4913
117465,9
91877,10
176846,19
154776,4914
38362,79
21682,79
17076,139
6925,139
2550,656
44890,9
37685,6
297684,131
203409,41
153739,4915
332180,4915
136423,250
32264,32
400328,19
65893,31
65137,9
382888,29
361655,9
76617,4916
3830,4916
120048,147
57456,2
4880,2
157415,138
210451,19
125592,129
394516,125
17952,250
403652,31
69284,4917
165879,4917
200438,26
368895,125
28919,10
143191,9
121006,9
56748,2
273437,9
121309,4918
112613,4918
295683,40
294614,2
290211,9
241437,88
308641,7
355196,94
370500,26
162761,167
102938,9
230235,9
383241,19
71210,2
452366,958
286492,53
147105,119
191171,13
450146,40
421004,4919
17719,19
100476,56
179841,38
127342,31
280356,9
143227,9
395714,31
29467,43
110897,18
196448,29
370878,9
349184,4
455318,40
373621,51
408608,51
75519,19
417983,4920
410334,4920
376011,9
431978,138
128668,1153
332617,9
191380,90
192447,67
205027,9
31148,4921
455777,102
116164,9
226406,9
444220,4922
105669,4922
400664,7
65979,126
353458,7
120633,31
18773,10
284709,4923
165383,4923
434235,409
150221,22
35725,38
6684,51
431008,7
160935,32
160936,32
22128,1560
327542,4924
35071,4924
200858,32
41582,53
115738,9
186098,7
29503,7
440782,13
289029,1
1404,9
298480,22
120828,55
413374,55
65407,32
160587,51
255219,40
123464,7
5130,32
247770,7
300826,4925
40223,4925
434460,3264
55206,119
436531,101
149892,225
305859,40
349493,250
108348,22
180820,10
271649,10
94512,9
342646,34
10371,62
236516,4926
19364,4926
73606,174
21992,19
39877,9
192713,9
151777,32
10500,9
7798,86
116140,9
7800,86
173481,1954
78697,28
380267,57
65038,28
150648,22
442966,9
36748,2875
89899,101
263299,44
7112,107
141607,51
364337,21
271527,7
16909,96
248536,7
183577,2
83479,3169
305790,7
97583,4497
108297,1771
230282,19
314674,126
305249,2
65151,13
210850,29
53940,29
451029,19
354173,69
177595,101
124262,147
341996,69
127121,67
254660,26
66006,32
180613,4927
79187,4927
57582,4928
73087,4928
112473,631
344083,4929
177519,4929
271990,98
394185,2
376803,3938
34644,7
89692,32
169957,22
144882,63
302974,18
235345,32
68039,44
241373,10
43186,51
446237,10
440928,9
147510,9
84599,91
202171,119
39675,44
393035,4930
229219,4930
215882,10
58724,67
391797,7
39681,4931
41781,4931
99145,2
66100,31
36393,13
158920,32
306753,4932
306752,4932
390557,0
203278,2431
109201,9
31974,90
103710,4933
86236,4933
173311,10
272688,51
138087,3884
190499,7
361615,4934
77620,4934
421747,41
342578,10
37925,22
76292,22
371224,10
141598,51
114651,34
58418,34
63127,1880
196479,79
168859,22
84701,26
92173,32
270901,0
316596,4935
316597,4935
88056,55
273095,49
99253,4936
43685,4936
103478,9
86650,4937
8933,4937
319473,7
318694,42
395716,7
35538,21
183005,45
128181,29
235296,26
436827,29
127755,44
187919,32
215166,37
50609,37
120195,2
231146,46
316126,4851
332035,13
348454,4938
365594,4938
111889,31
224411,56
350626,56
152010,2
183864,4939
29654,4939
116008,0
247205,10
53408,10
156927,51
318917,9
357109,139
41263,19
12357,693
94877,4940
88244,4940
118263,17
47822,2
222084,4941
136421,4941
39092,51
168158,9
54150,4942
132749,4943
214658,4943
431735,51
189183,32
203742,31
449432,46
37520,859
240442,9
156083,147
189999,40
149536,40
415843,21
266866,138
347142,4944
226017,4944
258147,34
250327,50
51524,10
250053,17
441367,44
203055,44
13276,96
437416,1
157065,29
419400,41
90669,25
31347,25
310140,250
337848,2
58739,2
419831,6
166296,10
417913,22
387365,0
149983,9
121032,31
78776,21
19912,21
206888,4945
61798,4945
69625,122
49890,122
3515,9
178278,2
159758,2820
299673,9
377943,21
414635,53
124887,4946
97181,4946
40495,7
180338,126
166571,40
87165,22
28006,22
321092,2
78344,34
61613,2
287484,7
168228,6
90089,67
424768,29
335863,7
386991,9
74079,174
15657,174
164785,7
66371,32
374545,29
109288,66
57526,66
126858,2222
119769,2586
55761,4947
109163,4947
89271,31
296483,2
228914,157
157030,10
333346,7
208905,51
115324,29
58285,29
83752,3825
356899,2
7720,32
165110,32
63727,2
218335,4948
346283,4948
143735,32
124708,4949
29323,4949
75168,2
324700,2
62927,145
351277,4950
249615,4950
355064,129
162567,4951
63868,4951
128374,7
204083,9
117251,31
455513,4952
78700,4952
157926,38
254001,46
80168,17
272232,26
39715,10
154917,98
42167,29
103587,62
347121,4953
26547,4953
54787,111
9450,4954
1495,4954
383640,48
242224,42
6791,4955
5970,4955
303549,7
240975,101
255210,79
189626,22
12580,26
199541,9
396290,9
142147,32
91904,32
105599,22
133001,9
268252,32
422538,31
130568,2402
425121,11
31798,2
242488,13
79251,38
364269,29
9801,31
19348,31
112536,7
73394,53
78775,19
25946,22
322790,14
322908,22
440714,9
10035,55
121632,17
97066,43
348712,31
266312,4956
238214,4956
81404,78
192506,1408
432743,250
323297,9
75681,4957
160553,4957
450040,96
99774,2
146766,2
92155,32
69225,9
145379,19
7293,31
304998,1
12859,44
232899,4958
24685,4958
51885,43
188873,254
238025,40
96142,38
290304,98
449829,4959
91378,4959
365749,13
132242,7
68125,3963
133483,2
289532,21
80390,19
31026,13
88963,32
447313,21
269859,9
313998,13
84012,22
87171,67
300231,69
177628,41
69061,126
332392,13
49127,22
114285,4960
152062,86
8993,63
88697,31
175889,9
275655,79
159873,31
98905,2
445079,19
17541,56
188968,1013
219767,4961
70072,4961
132746,19
451346,9
48622,9
96355,4962
76322,4962
99926,49
4707,1363
111535,45
308001,7
420517,99
37464,19
133987,57
167743,22
131188,31
5774,29
216784,4963
216785,4963
45295,4964
82152,4964
158339,10
341523,66
336274,4965
211177,4965
53884,48
320992,9
27043,9
21092,7
306560,4966
306561,4966
115422,4967
115421,4967
399344,34
451274,34
70463,31
79143,62
430515,26
113896,7
34591,31
161531,51
70835,4968
5230,4968
285097,44
13909,15
57410,1390
81606,17
112593,4969
94320,4969
325305,7
215099,31
178504,78
15181,9
102817,78
244123,43
275766,63
239435,32
349207,21
211212,55
116287,4528
192681,7
75221,4970
8983,4970
288132,7
95641,138
377242,7
314859,4971
88152,4971
309590,46
230029,4972
158468,4972
101750,40
171237,4973
33286,4973
244096,2670
215978,4974
398675,32
263796,6
219777,4975
14619,4975
12792,6
80580,2
49331,18
55052,42
139107,250
201638,28
14224,2904
392468,2
448049,38
48598,53
141573,22
197132,88
177976,79
30945,2
49118,31
346040,0
23091,0
153384,40
176133,38
203586,19
39081,51
392146,49
207953,69
45504,40
103782,40
191116,19
224926,10
56528,37
152610,4976
146322,4976
17578,6
75526,7
10135,4977
62458,4977
79299,9
269856,217
70861,167
420439,31
134227,17
43414,306
5444,306
24663,6
305642,55
9466,21
32584,4978
26865,4978
97284,10
5977,4979
113576,4979
321853,40
109302,4980
2435,4980
254896,42
384768,9
41273,250
307768,29
444076,10
374881,19
47983,31
154480,4981
80295,4981
203513,9
96991,4982
201500,4982
154528,1
287345,14
94244,14
36344,90
27814,48
85546,10
275608,9
57090,41
141539,9
85514,129
282988,7
396947,157
35359,157
7078,96
182426,40
258312,40
286088,71
217652,9
359089,129
447042,37
315890,37
159204,41
260158,2
84689,10
108719,42
152627,4983
107637,4983
125137,63
128949,1
280814,2355
173601,32
83782,4984
56025,4984
35415,225
148547,9
19901,1
80724,25
69724,2
306040,7
156158,19
406622,9
207418,4985
7240,4985
207669,10
288745,40
7900,59
39993,79
61853,4278
409182,9
53352,2
288522,9
234730,40
135219,40
14938,78
379265,459
455440,9
335667,22
15943,174
222655,10
20115,10
420918,19
313819,63
276520,56
55085,32
14098,32
278971,99
184757,31
247394,55
121859,90
22190,3462
1266,3462
270049,7
39892,22
16110,46
17948,46
360371,67
216280,4986
146703,4986
36394,167
437369,42
208531,57
380525,40
249809,2
56826,2
42862,4987
249406,4987
363504,43
164646,9
50367,2
141102,138
103313,4988
158865,4988
222962,71
253243,9
146626,2
356746,7
283099,7
274785,11
42817,31
271726,2
286074,32
11881,9
263021,9
280713,40
38317,22
159407,32
44569,307
366841,2
191614,31
183243,29
432059,31
439412,1
327890,94
371516,7
368913,445
409456,42
302675,138
347965,4989
347964,4989
79433,4990
110802,4990
35168,31
207434,32
360419,32
335095,3225
454190,7
45997,2110
25949,2
18678,22
425890,9
287860,51
108096,9
119986,4991
69989,4991
453085,51
188586,9
453780,4992
111328,4992
227631,31
159915,40
132586,41
38872,22
411554,26
311042,13
60602,1
367888,2
58353,4993
69164,4993
103794,217
380727,40
260410,4994
180951,4994
160191,86
207299,1191
37378,9
341216,4995
124074,70
202780,198
360168,4996
184121,4997
7384,4997
172742,9
272693,19
371352,40
395565,21
445150,69
71664,22
357359,9
292286,4110
118373,9
401335,26
192651,9
85161,51
373149,91
91664,31
96342,9
307960,98
443057,42
322822,7
97846,66
355693,9
441466,32
355461,56
259754,250
135069,3334
74445,44
261031,9
305500,11
27769,174
385728,101
200347,19
245255,31
145987,10
160798,45
140115,29
65174,157
9924,57
353069,4998
306591,4998
56109,55
244180,40
195999,26
20932,2
256319,4999
256322,4999
335196,67
15733,2
387712,5000
378236,5000
435475,22
78160,139
172687,5001
132385,5001
312683,101
409441,1
231128,5002
231127,5002
41311,26
15430,22
41313,26
9148,57
227789,198
25500,9
369261,19
425772,34
14245,19
333384,7
410971,26
188944,2
302956,28
67491,32
3013,19
30826,167
234789,29
322594,5003
396524,5003
165043,15
62232,101
92384,62
77087,70
391494,1
312930,111
413204,19
236652,32
242717,34
178175,49
431095,79
309402,2
414448,5004
332768,5004
112331,9
137675,31
26517,9
357474,9
228060,28
384689,9
293114,15
352593,2
72944,5005
92505,5005
323806,2
233483,2
144583,28
278900,126
363164,126
415646,129
202777,86
199684,51
1245,9
107944,131
356358,51
302450,31
441358,49
380277,34
143888,32
150985,67
157409,2
362199,2
364094,14
240350,10
18355,119
426979,1
388506,22
83206,63
8720,63
346071,9
66363,43
187278,5006
187276,5006
1867,28
113720,4
300172,32
373052,225
284610,86
134270,1641
255730,7
60324,7
53361,7
167216,14
205458,9
336866,22
237290,327
138270,25
338303,11
245772,55
295594,2
303107,7
54920,38
77137,10
198636,31
79577,111
258590,78
97659,169
30050,169
245757,40
369777,19
344143,29
61872,2003
422381,10
347513,5007
347514,5007
31503,19
59779,5008
441735,5008
94552,40
445977,10
30749,3416
317853,306
105938,22
340943,139
172680,5009
176752,5009
398869,5010
398868,5010
450236,31
236452,22
120014,250
59086,5011
318226,129
303090,119
164828,32
328668,45
133860,43
158680,43
41591,25
145187,96
72834,2
240078,19
27964,4328
47985,4328
89377,5012
89380,5012
956,14
442698,174
385391,40
210830,9
121463,126
409495,40
102383,2
126233,2
348955,59
105519,9
398993,99
92064,9
397868,31
66748,139
117771,4
299117,9
389236,32
252582,44
193346,63
216049,2940
132601,167
35463,167
167954,9
264943,46
189204,32
72129,53
47881,22
272352,34
156773,174
26747,10
92073,7
256719,7
270961,19
121559,5013
129629,5013
343230,5014
270943,5014
138539,9
355516,5015
367446,5015
309871,5016
184188,5016
103542,9
273121,41
181789,5017
363375,5017
158977,2799
103844,2
261135,9
85319,5018
92305,5018
105553,42
242279,174
90221,96
108847,31
56579,9
58553,7
405484,9
26357,250
181979,2
203121,21
205582,19
87166,226
401608,9
264047,55
244367,3793
333043,3793
14476,5019
18099,5019
216090,96
207778,145
106578,86
247974,5020
352617,5020
90732,9
28809,22
282094,9
52911,67
49476,67
66929,7
69984,126
168800,14
190619,41
250302,7
59544,1908
344459,9
3355,3011
139713,14
333973,26
355347,9
379838,9
422654,31
267093,111
131141,145
113684,138
6408,111
264434,78
168024,19
127528,28
297709,90
330201,19
359841,28
107791,250
120816,2
211815,14
433000,111
390282,5021
390283,5021
456011,31
104061,10
104134,21
209172,198
246336,101
130751,37
99439,6
111352,69
300885,69
359771,7
422096,5022
422095,5022
394534,5023
269524,5023
440868,9
139235,5024
96798,5024
5801,79
9571,4
413308,125
54781,1770
350502,17
341455,13
291565,79
129489,43
81597,43
294363,250
27701,9
109596,86
272777,131
178172,5025
18197,5025
39281,7
90753,3442
51253,9
218350,31
315146,63
45389,37
337786,21
25363,5026
142281,5026
350259,1007
321845,40
43176,43
172757,32
5328,51
386264,51
45715,31
323584,63
95592,22
197431,22
241415,88
258034,63
112987,5027
151072,5027
35813,139
198887,167
103290,2
146048,4427
8462,31
13638,51
67432,10
340126,31
323803,0
208310,19
6685,51
355761,29
286687,13
377169,7
140038,10
188892,19
48578,57
345164,32
247929,40
450979,5028
398935,5028
141552,96
379552,9
441498,7
411523,10
110626,40
200689,38
168347,6
84572,217
141692,32
122855,32
308192,11
22991,11
7305,19
29192,44
334418,69
210601,67
67716,9
247101,9
351407,31
31921,7
100351,2073
101190,7
121110,2
79719,7
282764,21
255189,34
123468,157
247180,32
235148,79
331581,7
436195,46
36177,7
402279,7
229353,5029
211828,5029
17680,22
13747,31
150353,7
130746,62
232122,34
277356,129
55767,51
191101,5030
14887,5030
3570,5031
232413,41
428545,11
221676,19
387309,5032
60461,5032
114457,5033
210702,5033
183910,10
215352,4
295245,71
87299,9
101592,19
389933,69
276333,2
439411,2
400667,3573
380300,22
334478,29
420801,198
441915,241
122595,51
76,51
352384,26
152494,32
393261,2216
280405,9
33359,10
89390,49
453000,4
8155,9
38641,10
192166,119
83354,49
52646,32
198319,5034
93448,5034
262727,31
217433,40
64477,459
454061,225
3095,49
442396,7
92665,111
119209,2
429437,1
23700,1
91848,31
325703,7
14210,32
215654,5035
41130,5035
296883,4635
296953,55
243895,28
410214,2
74596,129
112605,129
140518,5036
166392,5036
64816,55
353247,55
265813,175
72339,9
114894,63
49264,198
126299,45
249876,7
65746,19
162413,7
368048,1
150787,5037
105297,5037
119056,7
98995,44
128835,22
155795,7
71420,174
173764,111
385043,138
166109,9
123878,63
431035,7
413866,34
37665,32
402924,66
170045,51
50066,32
11623,5038
7303,5038
48906,22
66901,9
141914,9
115627,5039
1751,5039
160068,31
245549,40
142154,31
354852,7
312799,816
79932,816
230963,94
400646,2
447409,51
429457,7
346741,45
45311,5040
45287,5040
26926,4281
272792,5041
33636,5041
16986,122
245761,2955
40234,9
197402,7
78092,107
20183,9
160226,46
58557,7
135225,5042
142627,5042
174154,40
425148,5043
386283,5044
23964,5044
78491,9
140503,111
137200,51
38241,169
63711,7
310370,9
162613,5045
449209,5046
303964,5046
142498,31
318518,9
4912,5047
4865,5047
178977,2
375376,13
84336,2
170967,9
358681,11
224377,107
260869,51
390327,51
161124,7
387345,31
288244,88
110215,88
370407,29
234705,22
130458,22
54027,217
93027,28
381479,17
194959,5048
26687,5048
148441,67
324393,9
145432,29
305381,56
19277,56
7120,44
282898,7
389208,9
144894,28
450486,9
233943,28
324041,5049
324042,5049
162156,2
405946,46
249930,697
44029,7
87236,5050
62154,5050
123958,250
398857,49
90929,2
325121,14
444530,31
60572,5051
115605,5051
129424,62
658,62
64901,2
296416,53
403644,5052
403643,5052
433203,28
134318,63
312812,9
340877,157
321973,40
54255,70
315019,9
432510,40
10465,32
414115,9
149606,1007
228772,17
116395,2
222117,9
240948,99
99699,10
399704,22
381999,37
54048,31
228311,98
266166,111
130911,22
148329,63
319121,2545
319120,2545
83510,55
296557,91
387461,7
445206,101
362274,40
37708,9
27510,5053
61852,5053
38256,909
257963,18
346108,0
366879,2
230844,51
196384,29
294103,5054
33755,5054
360966,57
12365,32
248319,5055
2785,5055
148979,51
408753,1
236436,138
247327,40
277618,5056
329772,5056
59062,31
295564,5057
348927,7
263276,5058
79573,5058
432503,6
63894,32
74537,129
7602,129
405196,67
38794,44
43073,31
483,44
180274,22
385742,5059
293128,5059
197544,31
77938,9
157920,42
225567,138
206255,138
444117,32
18508,32
343163,48
1336,5060
9673,5060
62968,167
189832,147
14723,51
231736,10
99600,9
93616,10
32384,19
7172,19
64222,9
95197,5061
39810,5061
66319,119
123935,2
326447,217
170733,10
271387,32
164579,198
108483,94
145396,32
19563,101
406621,88
47629,7
341512,5062
106439,5062
44708,1424
70022,5063
144151,5063
126770,9
60360,99
220273,19
145708,2903
50169,1
179316,43
425368,69
35134,697
110878,22
48243,90
356589,5064
59410,5064
380461,5065
121233,5065
121497,51
191772,19
190274,9
312556,7
201017,5066
226519,5066
439127,9
48236,31
69511,13
181838,101
58633,3699
24162,66
120250,78
358711,167
336825,9
166680,34
76332,34
391991,48
236296,55
85361,5067
417763,2
56299,31
4064,31
237418,32
223600,5068
223599,5068
18380,5069
19931,5069
147102,5070
98309,5070
274487,5071
173082,5071
64605,1592
33847,22
316516,40
142466,32
66632,48
339798,2923
448143,9
123810,55
229842,55
311066,3237
266411,145
162189,32
175067,38
230396,10
251304,32
208464,9
212389,5072
388562,5072
33813,29
415547,22
139230,2
77569,99
143463,99
98231,295
363697,167
301743,5073
97196,5073
33730,2
270206,28
357519,5074
357520,5074
34577,14
349589,32
29534,38
346584,46
50977,31
441145,99
142655,19
389688,62
374062,7
358876,5075
148483,5075
57790,55
29954,32
154155,19
136658,0
11772,3341
5743,3341
289896,7
8276,32
455812,18
55007,9
165895,2
13566,19
132309,31
83024,9
57024,40
57670,7
248128,9
6672,51
283904,5076
320221,5076
27677,5077
41858,5077
113705,38
256546,10
66941,10
116743,145
331111,7
66130,9
204438,19
53040,2
80467,2
307153,5078
299887,5078
91984,40
155001,10
328043,90
91268,32
131992,10
142024,29
182245,26
113413,126
128262,9
435179,13
324977,5079
324974,5079
288734,17
257841,29
225385,32
371158,34
432601,46
190581,7
209195,228
221810,86
148442,90
394145,29
43209,51
73906,254
456368,1
78478,2
335221,90
31461,9
102107,55
246438,90
115446,11
174466,9
360322,66
209473,22
78237,13
41972,5080
69540,5080
218953,1576
34926,79
114669,46
255010,53
365327,99
313450,48
172106,287
166700,167
419796,59
109579,10
110303,19
123866,5081
153525,5081
378743,71
160583,18
185441,1128
91882,10
20268,10
415083,1378
325142,71
115792,9
19992,63
171277,86
398800,9
54809,25
198625,9
283660,5082
75656,1
14390,4
358011,9
258504,40
284054,14
276575,9
49717,32
439974,9
248490,46
330898,2
411886,9
284403,7
242821,9
339405,21
75996,25
406133,167
368914,2
198337,2
114997,1
201902,10
455834,31
35219,131
90277,9
142950,9
131129,28
78873,44
36490,25
75067,1827
377294,125
163408,9
150915,157
113898,7
244928,32
100859,1892
452396,45
168963,94
453114,44
